"site_id","mean_surf_jas_slope","distance","nearest_lake","distance_km"
"nhd_2647268",0.162646070001075,165108.155283519,"Lake Superior",165.108155283519
"nhd_2647270",0.190957849634608,156812.868346853,"Lake Superior",156.812868346853
"nhd_2647278",0.206403732223227,162693.149916592,"Lake Superior",162.693149916592
"nhd_2647286",0.187930309495251,156570.865456661,"Lake Superior",156.570865456661
"nhd_2647308",0.210047477537804,156970.365655278,"Lake Superior",156.970365655278
"nhd_2647314",0.184118132012144,162818.910182462,"Lake Superior",162.818910182462
"nhd_2647328",0.166467974049788,160650.515813517,"Lake Superior",160.650515813517
"nhd_2647356",0.210692939499091,162981.741059806,"Lake Superior",162.981741059806
"nhd_2647422",0.195440957424864,160388.134146998,"Lake Superior",160.388134146998
"nhd_2647442",0.192749428687734,167721.349547037,"Lake Superior",167.721349547037
"nhd_2647462",0.206454749428179,165468.223814005,"Lake Superior",165.468223814005
"nhd_2647474",0.181528734450769,164870.612077872,"Lake Superior",164.870612077872
"nhd_2647518",0.174355445513577,168543.2761427,"Lake Superior",168.5432761427
"nhd_2647532",0.246912656132739,170494.781243998,"Lake Superior",170.494781243998
"nhd_2647554",0.177366022039778,169762.803331725,"Lake Superior",169.762803331725
"nhd_2647558",0.204028215975273,165929.714531721,"Lake Superior",165.929714531721
"nhd_2647560",0.178424341780825,170371.325414254,"Lake Superior",170.371325414254
"nhd_2647564",0.178288836652814,170171.432821217,"Lake Superior",170.171432821217
"nhd_2647572",0.169028270860867,170666.416557202,"Lake Superior",170.666416557202
"nhd_2647580",0.187228471572625,166542.503112543,"Lake Superior",166.542503112543
"nhd_2647582",0.149715170271481,170681.544523664,"Lake Superior",170.681544523664
"nhd_2647588",0.199014390826388,168326.117834924,"Lake Superior",168.326117834924
"nhd_2647628",0.162366477516523,173083.157674683,"Lake Superior",173.083157674683
"nhd_2647644",0.193925639967785,174654.659794787,"Lake Superior",174.654659794787
"nhd_2647656",0.205086870142519,176178.858455269,"Lake Superior",176.178858455269
"nhd_2647676",0.216493116536797,175089.295795,"Lake Superior",175.089295795
"nhd_2647680",0.186436613628163,169716.399780451,"Lake Superior",169.716399780451
"nhd_2647712",0.200146772320437,175314.738542322,"Lake Superior",175.314738542322
"nhd_2647728",0.157201850450672,174687.111248359,"Lake Superior",174.687111248359
"nhd_2647746",0.21565396209342,176055.541379949,"Lake Superior",176.055541379949
"nhd_2647774",0.195762584735726,177377.51813898,"Lake Superior",177.37751813898
"nhd_2647776",0.185620103452718,172736.210865585,"Lake Superior",172.736210865585
"nhd_2647860",0.149746591010379,177787.741807824,"Lake Superior",177.787741807824
"nhd_2647868",0.209651999314962,180021.068262024,"Lake Superior",180.021068262024
"nhd_2647928",0.149611746063249,180011.388909795,"Lake Superior",180.011388909795
"nhd_2647936",0.200874932715449,183391.206210018,"Lake Superior",183.391206210018
"nhd_2647938",0.186650098964323,179579.650270004,"Lake Superior",179.579650270004
"nhd_2647948",0.171301204587091,182724.416761912,"Lake Superior",182.724416761912
"nhd_2647960",0.190634414633326,178238.931191061,"Lake Superior",178.238931191061
"nhd_2647974",0.183921602554151,179023.107951716,"Lake Superior",179.023107951716
"nhd_2648000",0.171889386918448,187079.82441382,"Lake Superior",187.07982441382
"nhd_2648006",0.228408052745792,180669.240753213,"Lake Superior",180.669240753213
"nhd_2648012",0.18668643446031,181384.00802188,"Lake Superior",181.38400802188
"nhd_2648032",0.184072556720087,179889.136770963,"Lake Superior",179.889136770963
"nhd_2648034",0.191531245400133,188562.471901201,"Lake Superior",188.562471901201
"nhd_2648038",0.178434707391748,188168.969872205,"Lake Superior",188.168969872205
"nhd_2648046",0.190509672752848,180269.669762523,"Lake Superior",180.269669762523
"nhd_2648062",0.165361360275348,183823.836969347,"Lake Superior",183.823836969347
"nhd_2648064",0.19651866204613,186446.455466662,"Lake Superior",186.446455466662
"nhd_2648074",0.163876455253938,188297.892726901,"Lake Superior",188.297892726901
"nhd_2649984",0.188230352086268,144532.793262948,"Lake Superior",144.532793262948
"nhd_2650010",0.182494405753097,145526.967233022,"Lake Superior",145.526967233022
"nhd_2650096",0.215893490197372,151273.879787447,"Lake Superior",151.273879787447
"nhd_2650134",0.199708202962894,155148.441785893,"Lake Superior",155.148441785893
"nhd_2650138",0.169119993205068,150838.815535815,"Lake Superior",150.838815535815
"nhd_2650162",0.183647484978865,154135.987144904,"Lake Superior",154.135987144904
"nhd_2650190",0.213158237171577,155295.532716647,"Lake Superior",155.295532716647
"nhd_2650200",0.206014572997692,156302.515614382,"Lake Superior",156.302515614382
"nhd_2650216",0.203961399201241,158277.082755045,"Lake Superior",158.277082755045
"nhd_2650250",0.192510822509954,160022.597184531,"Lake Superior",160.022597184531
"nhd_2651308",0.161155977605411,187619.431130884,"Lake Superior",187.619431130884
"nhd_2651310",0.145470430144863,190954.969833959,"Lake Superior",190.954969833959
"nhd_2651338",0.1824827653453,192023.080236385,"Lake Superior",192.023080236385
"nhd_2651386",0.157075719055176,194412.627587455,"Lake Superior",194.412627587455
"nhd_2651392",0.189382950737789,196930.394549494,"Lake Superior",196.930394549494
"nhd_2651398",0.156497640181119,197394.526866263,"Lake Superior",197.394526866263
"nhd_2651406",0.199184763081539,199639.026894665,"Lake Superior",199.639026894665
"nhd_2651414",0.17912782387809,200696.694067409,"Lake Superior",200.696694067409
"nhd_271069",0.404445968137148,14623.2814641985,"Lake Superior",14.6232814641985
"nhd_271187",0.413114460391779,18499.3060193145,"Lake Superior",18.4993060193145
"nhd_271193",0.415317147488646,19705.5140086896,"Lake Superior",19.7055140086896
"nhd_271213",0.414665791785254,20146.1542885612,"Lake Superior",20.1461542885612
"nhd_271219",0.374495629201142,21024.0729099261,"Lake Superior",21.0240729099261
"nhd_271221",0.384240400108536,21341.634165761,"Lake Superior",21.341634165761
"nhd_271425",0.400966381142902,26270.3299532833,"Lake Superior",26.2703299532833
"nhd_271437",0.407552041141131,26348.8815516369,"Lake Superior",26.3488815516369
"nhd_271459",0.382070985264208,28136.6039536049,"Lake Superior",28.1366039536049
"nhd_271469",0.395317955342614,28256.8544573626,"Lake Superior",28.2568544573626
"nhd_271491",0.380569545491778,29411.8873785681,"Lake Superior",29.4118873785681
"nhd_271501",0.383149675492472,30039.3558542272,"Lake Superior",30.0393558542272
"nhd_271611",0.384807493218608,24078.117187707,"Lake Michigan",24.078117187707
"nhd_271635",0.427082955685857,23006.6838157927,"Lake Michigan",23.0066838157927
"nhd_271647",0.421105518550625,20427.4153093464,"Lake Michigan",20.4274153093464
"nhd_271655",0.405316662813224,20307.3237985345,"Lake Michigan",20.3073237985345
"nhd_271665",0.417464503408267,20009.831135706,"Lake Michigan",20.009831135706
"nhd_271683",0.394552675828371,18958.8431761246,"Lake Michigan",18.9588431761246
"nhd_271697",0.411179877719322,17704.0831900756,"Lake Michigan",17.7040831900756
"nhd_271701",0.414007063204946,17548.4663382711,"Lake Michigan",17.5484663382711
"nhd_271711",0.395854483614867,19864.468671615,"Lake Michigan",19.864468671615
"nhd_271717",0.379183821240214,20338.9868019421,"Lake Michigan",20.3389868019421
"nhd_271735",0.44053554523299,16214.6339782269,"Lake Michigan",16.2146339782269
"nhd_271737",0.405145299905441,15576.6614812943,"Lake Michigan",15.5766614812943
"nhd_271739",0.434046613285421,16032.094610496,"Lake Michigan",16.032094610496
"nhd_271769",0.422074289133825,14534.3216456077,"Lake Michigan",14.5343216456077
"nhd_271775",0.39879338146817,14068.3536383488,"Lake Michigan",14.0683536383488
"nhd_271783",0.386136715068779,13542.9282221085,"Lake Michigan",13.5429282221085
"nhd_2719383",0.215099926573713,181068.642788666,"Lake Superior",181.068642788666
"nhd_272045",0.453585809625569,13473.2438009539,"Lake Michigan",13.4732438009539
"nhd_2720651",0.18912155798121,176864.860331156,"Lake Superior",176.864860331156
"nhd_2720961",0.221265281702926,184003.50409581,"Lake Superior",184.00350409581
"nhd_2721639",0.196975096382244,167112.696617931,"Lake Superior",167.112696617931
"nhd_2721651",0.191511361650604,165186.063036453,"Lake Superior",165.186063036453
"nhd_2721663",0.221889317720584,166829.804278537,"Lake Superior",166.829804278537
"nhd_2721669",0.206598446020639,185064.403591172,"Lake Superior",185.064403591172
"nhd_2721707",0.219802203680789,167348.750981935,"Lake Superior",167.348750981935
"nhd_2721723",0.176867608810225,188229.111219611,"Lake Superior",188.229111219611
"nhd_2721741",0.192044973760113,189088.634080205,"Lake Superior",189.088634080205
"nhd_2721755",0.161469339758211,175564.780399705,"Lake Superior",175.564780399705
"nhd_2721761",0.213889081556945,189606.44878243,"Lake Superior",189.60644878243
"nhd_2721817",0.19566570005509,181127.098642556,"Lake Superior",181.127098642556
"nhd_2721827",0.17615648629461,194863.430864811,"Lake Superior",194.863430864811
"nhd_2721831",0.182742629059788,178807.540399716,"Lake Superior",178.807540399716
"nhd_2721861",0.182586840022384,194783.264992446,"Lake Superior",194.783264992446
"nhd_2721869",0.171812926778292,185646.591357384,"Lake Superior",185.646591357384
"nhd_2721881",0.153936838698329,185998.527049035,"Lake Superior",185.998527049035
"nhd_2721899",0.155370371360196,197957.721936749,"Lake Superior",197.957721936749
"nhd_2721905",0.169252703110521,193875.942292523,"Lake Superior",193.875942292523
"nhd_2721937",0.175850449648281,198491.973257514,"Lake Superior",198.491973257514
"nhd_2721961",0.178000031427699,199877.823446974,"Lake Superior",199.877823446974
"nhd_2721963",0.181080258957545,198521.257251776,"Lake Superior",198.521257251776
"nhd_2721969",0.174683950159414,181695.459479702,"Lake Superior",181.695459479702
"nhd_2721971",0.145639688031255,196718.977778006,"Lake Superior",196.718977778006
"nhd_2721991",0.171741418500986,193483.886682621,"Lake Superior",193.483886682621
"nhd_2721999",0.181943408905378,193922.987277453,"Lake Superior",193.922987277453
"nhd_2722001",0.157768519456939,196281.027844874,"Lake Superior",196.281027844874
"nhd_2722007",0.172841761021237,195123.420206516,"Lake Superior",195.123420206516
"nhd_2722011",0.195631705549181,202631.166320249,"Lake Superior",202.631166320249
"nhd_2722015",0.176970751503125,195430.703550877,"Lake Superior",195.430703550877
"nhd_2722025",0.171565945564569,197992.616714569,"Lake Superior",197.992616714569
"nhd_2722027",0.172194428213786,198901.293326296,"Lake Superior",198.901293326296
"nhd_2722049",0.192221983822974,198398.764676463,"Lake Superior",198.398764676463
"nhd_2722051",0.193060985057226,198692.988251264,"Lake Superior",198.692988251264
"nhd_2722061",0.154560712794073,198625.367813304,"Lake Superior",198.625367813304
"nhd_2722065",0.171689891428856,198729.711440069,"Lake Superior",198.729711440069
"nhd_2722091",0.169890057543431,200319.322461313,"Lake Superior",200.319322461313
"nhd_2722093",0.165501772748358,205375.708204155,"Lake Superior",205.375708204155
"nhd_2722153",0.176004825689576,202325.004926327,"Lake Superior",202.325004926327
"nhd_272245",0.415174655756033,4085.85692483287,"Lake Michigan",4.08585692483287
"nhd_272249",0.474943427325588,7425.61974774694,"Lake Michigan",7.42561974774694
"nhd_272255",0.489791114506125,7325.11585290638,"Lake Michigan",7.32511585290638
"nhd_2723333",0.174126022362841,192279.901043731,"Lake Superior",192.279901043731
"nhd_2723347",0.190667134127846,191705.987726557,"Lake Superior",191.705987726557
"nhd_2723349",0.219118363843129,189344.544041787,"Lake Superior",189.344544041787
"nhd_2723365",0.20239967609257,191626.8543625,"Lake Superior",191.6268543625
"nhd_2723403",0.18530389527024,192499.461688454,"Lake Superior",192.499461688454
"nhd_2723455",0.215183426281829,199007.187510872,"Lake Superior",199.007187510872
"nhd_2723461",0.188717903155131,196115.549849059,"Lake Superior",196.115549849059
"nhd_2723465",0.186436318535951,196770.179457154,"Lake Superior",196.770179457154
"nhd_2723473",0.185667880209472,206508.926588045,"Lake Superior",206.508926588045
"nhd_2723497",0.210257920967971,201525.903212535,"Lake Superior",201.525903212535
"nhd_2723513",0.196094234319901,198406.071094326,"Lake Superior",198.406071094326
"nhd_2723527",0.198834272796843,200168.27921704,"Lake Superior",200.16827921704
"nhd_2723539",0.173715748427685,200200.286427619,"Lake Superior",200.200286427619
"nhd_2723565",0.198504165675367,195911.691253659,"Lake Superior",195.911691253659
"nhd_2723567",0.198950942286978,201979.478655125,"Lake Superior",201.979478655125
"nhd_2723575",0.200992103420213,202352.324631545,"Lake Superior",202.352324631545
"nhd_2723587",0.168279529593462,202657.138961931,"Lake Superior",202.657138961931
"nhd_2723635",0.178387562172446,198148.860760664,"Lake Superior",198.148860760664
"nhd_2723649",0.172139965815565,200144.880731931,"Lake Superior",200.144880731931
"nhd_2723677",0.181819306481553,202785.270111951,"Lake Superior",202.785270111951
"nhd_2723679",0.211977144378084,208807.907167733,"Lake Superior",208.807907167733
"nhd_2723741",0.16937880296504,205423.00217051,"Lake Superior",205.42300217051
"nhd_2723753",0.17688236653677,202064.503556716,"Lake Superior",202.064503556716
"nhd_2723763",0.153309523309439,202504.82391878,"Lake Superior",202.50482391878
"nhd_2723765",0.164204816345522,207836.636630772,"Lake Superior",207.836636630772
"nhd_2723769",0.181489360832359,208374.622435884,"Lake Superior",208.374622435884
"nhd_2723773",0.158519844080886,205499.180848965,"Lake Superior",205.499180848965
"nhd_2723789",0.192029913249432,211002.437482912,"Lake Superior",211.002437482912
"nhd_2723803",0.184491033385424,214059.636867348,"Lake Superior",214.059636867348
"nhd_2723849",0.185913777068902,202654.491132302,"Lake Superior",202.654491132302
"nhd_2723859",0.214507832739652,220518.147223895,"Lake Superior",220.518147223895
"nhd_2723867",0.216097417902548,214346.817145244,"Lake Superior",214.346817145244
"nhd_2723871",0.174034766936285,210749.516366743,"Lake Superior",210.749516366743
"nhd_2723897",0.221089020045905,228389.416810846,"Lake Superior",228.389416810846
"nhd_2723925",0.169907008727328,207802.901964509,"Lake Superior",207.802901964509
"nhd_2723927",0.164340921781087,210522.5524145,"Lake Superior",210.5225524145
"nhd_2723931",0.212881178999915,219093.736772014,"Lake Superior",219.093736772014
"nhd_2723935",0.203914481623631,217747.035949172,"Lake Superior",217.747035949172
"nhd_2723937",0.191429157255598,205720.592901544,"Lake Superior",205.720592901544
"nhd_2723939",0.195291304215179,227465.702545997,"Lake Superior",227.465702545997
"nhd_2723969",0.180962575004546,205385.041020299,"Lake Superior",205.385041020299
"nhd_2723993",0.206120517100005,219641.988669813,"Lake Superior",219.641988669813
"nhd_2724011",0.273086747145581,231266.638114699,"Lake Superior",231.266638114699
"nhd_2724069",0.200029893679613,211559.199733155,"Lake Superior",211.559199733155
"nhd_2724117",0.202022608316442,212757.142043786,"Lake Superior",212.757142043786
"nhd_2724127",0.222299353972343,214081.493072391,"Lake Superior",214.081493072391
"nhd_2724173",0.1970852791959,212623.79417593,"Lake Superior",212.62379417593
"nhd_2731800",0.162770891823815,250006.57194639,"Lake Superior",250.00657194639
"nhd_2731824",0.177701549683365,254738.887377839,"Lake Superior",254.738887377839
"nhd_2747598",0.141148929992641,351285.077189665,"Lake Superior",351.285077189665
"nhd_2747606",0.0918197926644264,352148.800515343,"Lake Superior",352.148800515343
"nhd_2747608",0.161882870679385,346227.257994186,"Lake Superior",346.227257994186
"nhd_2747660",0.126201800636716,353231.813599419,"Lake Superior",353.231813599419
"nhd_2748178",0.124449643901025,368804.668866477,"Lake Superior",368.804668866477
"nhd_2748182",0.100759996870851,369948.458215073,"Lake Superior",369.948458215073
"nhd_2748194",0.140388309229518,372475.860877472,"Lake Superior",372.475860877472
"nhd_2748224",0.117905807149189,377219.904840168,"Lake Superior",377.219904840168
"nhd_2748226",0.120477715708812,378510.31968745,"Lake Superior",378.51031968745
"nhd_2748238",0.119978608885409,375732.387429046,"Lake Superior",375.732387429046
"nhd_2748280",0.110873781647305,381862.977801813,"Lake Superior",381.862977801813
"nhd_2748288",0.138315130548579,374500.544522226,"Lake Superior",374.500544522226
"nhd_2748292",0.101141632578182,365626.890387151,"Lake Superior",365.626890387151
"nhd_2748294",0.110757620621011,375686.940131133,"Lake Superior",375.686940131133
"nhd_2748298",0.107152238239158,372686.233731457,"Lake Superior",372.686233731457
"nhd_2748300",0.103312988623435,376649.849836557,"Lake Superior",376.649849836557
"nhd_2748312",0.130724114978867,378470.134746641,"Lake Superior",378.470134746641
"nhd_2748332",0.111270299246745,380147.079670687,"Lake Superior",380.147079670687
"nhd_2748358",0.12953465397346,385019.73677119,"Lake Superior",385.01973677119
"nhd_2748360",0.109936386147146,382812.635297236,"Lake Superior",382.812635297236
"nhd_2748386",0.103238642728946,388522.564306409,"Lake Superior",388.522564306409
"nhd_2749434",0.142942408793658,388393.985119667,"Lake Superior",388.393985119667
"nhd_3466303",0.218609311890062,50154.0310192719,"Lake Michigan",50.1540310192719
"nhd_3466449",0.209024095539761,55298.401349735,"Lake Michigan",55.298401349735
"nhd_3466457",0.215955488698384,58079.7326681746,"Lake Michigan",58.0797326681746
"nhd_3466549",0.187398606106747,58538.8338294894,"Lake Michigan",58.5388338294894
"nhd_3466553",0.213160043679615,57393.3300377948,"Lake Michigan",57.3933300377948
"nhd_3466571",0.198337894082437,60300.6322661168,"Lake Michigan",60.3006322661168
"nhd_3466583",0.197622275123932,48690.9819628308,"Lake Michigan",48.6909819628308
"nhd_3466665",0.244363874405583,30159.7848446154,"Lake Michigan",30.1597848446154
"nhd_3466737",0.244120611323197,35945.0867268477,"Lake Michigan",35.9450867268477
"nhd_3466767",0.197261627568274,50528.1277080502,"Lake Michigan",50.5281277080502
"nhd_3466789",0.198007378745555,51983.0619161014,"Lake Michigan",51.9830619161014
"nhd_3466793",0.202480629366381,60076.2652406982,"Lake Michigan",60.0762652406982
"nhd_3466799",0.303348052518225,24727.6052767518,"Lake Michigan",24.7276052767518
"nhd_3466829",0.19687092655779,60813.9476723655,"Lake Michigan",60.8139476723655
"nhd_3468663",0.196212202016918,120577.187965425,"Lake Michigan",120.577187965425
"nhd_3468697",0.195169537194938,107462.084903185,"Lake Michigan",107.462084903185
"nhd_3468795",0.191192140938383,120721.721127135,"Lake Michigan",120.721721127135
"nhd_3468967",0.19589606587639,104638.651791114,"Lake Michigan",104.638651791114
"nhd_3469019",0.188734192782155,120530.244969166,"Lake Michigan",120.530244969166
"nhd_3469173",0.195506316187383,120056.495427186,"Lake Michigan",120.056495427186
"nhd_3469399",0.175833070510003,111155.371909431,"Lake Michigan",111.155371909431
"nhd_3469677",0.181984533832847,107180.781471052,"Lake Erie",107.180781471052
"nhd_3469807",0.157026698375736,104614.645385137,"Lake Erie",104.614645385137
"nhd_3469937",0.183251702458856,91758.5513600751,"Lake Erie",91.7585513600751
"nhd_3469955",0.175763499123473,90891.1195767122,"Lake Erie",90.8911195767122
"nhd_3469965",0.173481972446447,98191.6867991282,"Lake Erie",98.1916867991282
"nhd_3470207",0.161430737115037,101601.883429864,"Lake Erie",101.601883429864
"nhd_3470261",0.166448671572344,101464.297278386,"Lake Erie",101.464297278386
"nhd_3471345",0.199948489889118,72327.1791516256,"Lake Michigan",72.3271791516256
"nhd_3471363",0.213849207244422,32376.9915437636,"Lake Michigan",32.3769915437636
"nhd_3471373",0.184845721962965,59166.0545247699,"Lake Michigan",59.1660545247699
"nhd_3471381",0.209736734815237,30774.5941755906,"Lake Michigan",30.7745941755906
"nhd_3471409",0.288387121843566,23851.4926239092,"Lake Michigan",23.8514926239092
"nhd_3471437",0.19216398266012,78635.9326566411,"Lake Michigan",78.6359326566411
"nhd_3471481",0.194565406093682,91372.310906819,"Lake Michigan",91.372310906819
"nhd_3471525",0.193164385938849,66573.1861891926,"Lake Michigan",66.5731861891926
"nhd_3471537",0.252234258903901,29222.6792724646,"Lake Michigan",29.2226792724646
"nhd_3471541",0.213736915304038,69432.8723417707,"Lake Michigan",69.4328723417707
"nhd_3471543",0.21785982248287,33130.1657864844,"Lake Michigan",33.1301657864844
"nhd_3471547",0.240057473899298,27317.5345211073,"Lake Michigan",27.3175345211073
"nhd_3471559",0.200248751343636,85159.2509782556,"Lake Michigan",85.1592509782556
"nhd_3471571",0.200551349329413,71821.2947430201,"Lake Michigan",71.8212947430201
"nhd_3471579",0.208208972228635,36448.2053767298,"Lake Michigan",36.4482053767298
"nhd_3471603",0.185057992498425,43230.8974757961,"Lake Michigan",43.2308974757961
"nhd_3471619",0.192814651600071,71723.0191903617,"Lake Michigan",71.7230191903617
"nhd_3471665",0.199165100082049,75292.1841258502,"Lake Michigan",75.2921841258502
"nhd_3471753",0.171669020049983,72320.328641637,"Lake Michigan",72.320328641637
"nhd_3471815",0.184952118044091,78391.9378577085,"Lake Michigan",78.3919378577085
"nhd_3471823",0.189857438061274,66773.051031849,"Lake Michigan",66.773051031849
"nhd_3471855",0.194217708913837,81814.937934026,"Lake Michigan",81.814937934026
"nhd_3471887",0.19047860803537,88186.0109864812,"Lake Michigan",88.1860109864812
"nhd_3471913",0.182432429916532,93657.728642951,"Lake Michigan",93.657728642951
"nhd_3471917",0.185999306107957,68246.448702033,"Lake Michigan",68.246448702033
"nhd_3471991",0.178038910247658,91571.0159949722,"Lake Michigan",91.5710159949722
"nhd_3472045",0.177008939228713,66652.5389797533,"Lake Michigan",66.6525389797533
"nhd_3472089",0.15465271146155,62821.5777462496,"Lake Michigan",62.8215777462496
"nhd_4046674",0.124516441391734,323618.87784014,"Lake Superior",323.61887784014
"nhd_4046678",0.130739387667236,324417.620221067,"Lake Superior",324.417620221067
"nhd_4046774",0.132022004984772,319133.249962088,"Lake Superior",319.133249962088
"nhd_4046778",0.160338736124201,336104.821174389,"Lake Superior",336.104821174389
"nhd_4046782",0.169188943735302,325230.575203542,"Lake Superior",325.230575203542
"nhd_4046830",0.170481380081825,339432.544862931,"Lake Superior",339.432544862931
"nhd_4047874",0.214605549457071,390340.654169358,"Lake Superior",390.340654169358
"nhd_4047936",0.155685908096458,371175.828990064,"Lake Superior",371.175828990064
"nhd_4048132",0.187975960167612,376378.720064262,"Lake Superior",376.378720064262
"nhd_4048152",0.188162310660925,377995.667357949,"Lake Superior",377.995667357949
"nhd_4073360",0.21162416862126,355292.354650659,"Lake Superior",355.292354650659
"nhd_4082126",0.220075784426338,347404.277433088,"Lake Superior",347.404277433088
"nhd_4082156",0.204502176287414,348977.314383168,"Lake Superior",348.977314383168
"nhd_4082486",0.22494191241255,350289.182066255,"Lake Superior",350.289182066255
"nhd_4082694",0.22794911326704,347272.020645741,"Lake Superior",347.272020645741
"nhd_4082834",0.211197071737949,344162.283174541,"Lake Superior",344.162283174541
"nhd_4082908",0.218044457303698,350811.434994726,"Lake Superior",350.811434994726
"nhd_4082924",0.209500716072663,345897.849747745,"Lake Superior",345.897849747745
"nhd_4082938",0.222218563986501,350553.503129242,"Lake Superior",350.553503129242
"nhd_4082944",0.22222289103711,353045.92129947,"Lake Superior",353.04592129947
"nhd_4083040",0.196520282923951,349153.658903083,"Lake Superior",349.153658903083
"nhd_4083042",0.182876674348611,352838.607757622,"Lake Superior",352.838607757622
"nhd_4083180",0.23923480240596,332860.335171519,"Lake Superior",332.860335171519
"nhd_4083248",0.232905676995103,342489.133323857,"Lake Superior",342.489133323857
"nhd_4083394",0.231384872570764,338259.101546333,"Lake Superior",338.259101546333
"nhd_4083660",0.201817248864291,368963.946690554,"Lake Superior",368.963946690554
"nhd_4098895",0.221552561287446,275279.015917732,"Lake Superior",275.279015917732
"nhd_4098899",0.237209444395652,281948.644697916,"Lake Superior",281.948644697916
"nhd_4098913",0.170648200531507,269681.608502933,"Lake Superior",269.681608502933
"nhd_4098951",0.166355533925287,271470.766973546,"Lake Superior",271.470766973546
"nhd_4098965",0.213115083507065,282414.05541481,"Lake Superior",282.41405541481
"nhd_4098979",0.193436852972855,275132.138419663,"Lake Superior",275.132138419663
"nhd_4099005",0.199003379066507,279542.311504592,"Lake Superior",279.542311504592
"nhd_4099045",0.217374769539554,275326.94662242,"Lake Superior",275.32694662242
"nhd_4099071",0.200268062874858,279560.82509317,"Lake Superior",279.56082509317
"nhd_4099139",0.227578664159784,288548.944661919,"Lake Superior",288.548944661919
"nhd_4099203",0.17601331883807,279273.813987181,"Lake Superior",279.273813987181
"nhd_4099255",0.224284404047367,283066.778818138,"Lake Superior",283.066778818138
"nhd_4099265",0.227199850193883,287207.278467465,"Lake Superior",287.207278467465
"nhd_4099295",0.226297116048861,290349.754377343,"Lake Superior",290.349754377343
"nhd_4099335",0.200221942907942,280231.033409886,"Lake Superior",280.231033409886
"nhd_4099337",0.190773374396973,277984.933174774,"Lake Superior",277.984933174774
"nhd_4099397",0.186612215865526,282152.457967758,"Lake Superior",282.152457967758
"nhd_4099427",0.163062719648836,269790.379077439,"Lake Superior",269.790379077439
"nhd_4099449",0.180718336399079,272301.27569285,"Lake Superior",272.30127569285
"nhd_4099463",0.178849622038719,271845.606421384,"Lake Superior",271.845606421384
"nhd_4099469",0.208951035406735,266896.714336654,"Lake Superior",266.896714336654
"nhd_4099495",0.245690749186323,291717.366912127,"Lake Superior",291.717366912127
"nhd_4099539",0.184906957018008,265412.197318859,"Lake Superior",265.412197318859
"nhd_4099553",0.186393090774876,275561.637979705,"Lake Superior",275.561637979705
"nhd_4099617",0.199073463006011,280021.088662834,"Lake Superior",280.021088662834
"nhd_4099623",0.222777788056245,285795.901677751,"Lake Superior",285.795901677751
"nhd_4099631",0.208764963405,286843.415200544,"Lake Superior",286.843415200544
"nhd_4099665",0.204918681922267,291611.737661976,"Lake Superior",291.611737661976
"nhd_4099849",0.23245399329173,275209.574834156,"Lake Superior",275.209574834156
"nhd_4099925",0.339441013172526,280793.390863952,"Lake Superior",280.793390863952
"nhd_4099945",0.222429022034031,281062.489752155,"Lake Superior",281.062489752155
"nhd_4099949",0.212018685962275,274809.193330729,"Lake Superior",274.809193330729
"nhd_4101793",0.223150757967749,320731.69806014,"Lake Superior",320.73169806014
"nhd_4102293",0.236917005527542,291196.39522399,"Lake Superior",291.19639522399
"nhd_4102979",0.246241882616903,300550.816262676,"Lake Superior",300.550816262676
"nhd_4103107",0.23835342069401,297961.065351887,"Lake Superior",297.961065351887
"nhd_4104103",0.233684088048312,327853.172003387,"Lake Superior",327.853172003387
"nhd_4104123",0.220699984198221,333579.814723567,"Lake Superior",333.579814723567
"nhd_4104149",0.212194009866072,335681.524417311,"Lake Superior",335.681524417311
"nhd_4104169",0.223010088627917,330210.096204583,"Lake Superior",330.210096204583
"nhd_4104177",0.219364667591873,327041.520066544,"Lake Superior",327.041520066544
"nhd_4104187",0.208804495555672,326411.170801959,"Lake Superior",326.411170801959
"nhd_4104223",0.22966528068135,336567.856224309,"Lake Superior",336.567856224309
"nhd_4104269",0.236135808664183,331513.613772384,"Lake Superior",331.513613772384
"nhd_4109508",0.216513740434184,357378.848814766,"Lake Superior",357.378848814766
"nhd_4110916",0.260618291235404,360579.28116803,"Lake Superior",360.57928116803
"nhd_4111228",0.201523333378841,393202.13063672,"Lake Superior",393.20213063672
"nhd_4118838",0.173496645479476,264482.631698004,"Lake Superior",264.482631698004
"nhd_4118854",0.208307687954453,263866.682976334,"Lake Superior",263.866682976334
"nhd_4118872",0.205973963493664,264964.605000687,"Lake Superior",264.964605000687
"nhd_4120250",0.216862475079816,265668.658706613,"Lake Superior",265.668658706613
"nhd_4120278",0.192223380138675,268955.062724791,"Lake Superior",268.955062724791
"nhd_4120310",0.17223723584106,268429.892093491,"Lake Superior",268.429892093491
"nhd_4120318",0.20871600008664,275890.55348087,"Lake Superior",275.89055348087
"nhd_4120336",0.207134425286332,274711.743968427,"Lake Superior",274.711743968427
"nhd_4120358",0.217893842462838,270895.97954917,"Lake Superior",270.89597954917
"nhd_4120386",0.215255707127512,271584.499582512,"Lake Superior",271.584499582512
"nhd_4120392",0.213156570659418,279262.141738894,"Lake Superior",279.262141738894
"nhd_4120396",0.199606511054234,273293.656140894,"Lake Superior",273.293656140894
"nhd_4120404",0.205642126392155,275429.187415854,"Lake Superior",275.429187415854
